,user,Gender,Age,Income,Kmean cluster,Ad,Ad category,Ad type,Cat_rating,Feedback,OCEAN cluster
35214,U0055,F,43,2,1,Cat20_9,20,Image,1,Neg,1
35334,U0055,F,43,2,1,Cat20_10,20,Image,1,Neg,1
35454,U0055,F,43,2,1,Cat20_11,20,Rich Media,1,Neg,1
35574,U0055,F,43,2,1,Cat20_12,20,Rich Media,1,Neg,1
35694,U0055,F,43,2,1,Cat20_13,20,Rich Media,1,Neg,1
35814,U0055,F,43,2,1,Cat20_14,20,Rich Media,1,Neg,1
35934,U0055,F,43,2,1,Cat20_15,20,Rich Media,1,Neg,1
55,U0056,M,22,0,2,Cat1_1,1,Text,2,Neg,2
175,U0056,M,22,0,2,Cat1_2,1,Text,3,Neg,2
295,U0056,M,22,0,2,Cat1_3,1,Text,4,Pos,2
415,U0056,M,22,0,2,Cat1_4,1,Text,4,Pos,2
535,U0056,M,22,0,2,Cat1_5,1,Text,3,Neg,2
655,U0056,M,22,0,2,Cat1_6,1,Image,2,Neg,2
775,U0056,M,22,0,2,Cat1_7,1,Image,2,Neg,2
895,U0056,M,22,0,2,Cat1_8,1,Image,2,Neg,2
1015,U0056,M,22,0,2,Cat1_9,1,Image,5,Pos,2
1135,U0056,M,22,0,2,Cat1_10,1,Image,2,Neg,2
1255,U0056,M,22,0,2,Cat1_11,1,Rich Media,4,Pos,2
1375,U0056,M,22,0,2,Cat1_12,1,Rich Media,3,Neg,2
1495,U0056,M,22,0,2,Cat1_13,1,Rich Media,3,Neg,2
1615,U0056,M,22,0,2,Cat1_14,1,Rich Media,1,Neg,2
1735,U0056,M,22,0,2,Cat1_15,1,Rich Media,2,Neg,2
1855,U0056,M,22,0,2,Cat2_1,2,Text,4,Pos,2
1975,U0056,M,22,0,2,Cat2_2,2,Text,4,Pos,2
2095,U0056,M,22,0,2,Cat2_3,2,Text,4,Pos,2
2215,U0056,M,22,0,2,Cat2_4,2,Text,4,Pos,2
2335,U0056,M,22,0,2,Cat2_5,2,Text,4,Pos,2
2455,U0056,M,22,0,2,Cat2_6,2,Image,4,Pos,2
2575,U0056,M,22,0,2,Cat2_7,2,Image,2,Neg,2
2695,U0056,M,22,0,2,Cat2_8,2,Image,3,Neg,2
2815,U0056,M,22,0,2,Cat2_9,2,Image,4,Pos,2
2935,U0056,M,22,0,2,Cat2_10,2,Image,3,Neg,2
3055,U0056,M,22,0,2,Cat2_11,2,Rich Media,3,Neg,2
3175,U0056,M,22,0,2,Cat2_12,2,Rich Media,2,Neg,2
3295,U0056,M,22,0,2,Cat2_13,2,Rich Media,3,Neg,2
3415,U0056,M,22,0,2,Cat2_14,2,Rich Media,3,Neg,2
3535,U0056,M,22,0,2,Cat2_15,2,Rich Media,2,Neg,2
3655,U0056,M,22,0,2,Cat3_1,3,Text,2,Neg,2
3775,U0056,M,22,0,2,Cat3_2,3,Text,2,Neg,2
3895,U0056,M,22,0,2,Cat3_3,3,Text,2,Neg,2
4015,U0056,M,22,0,2,Cat3_4,3,Text,2,Neg,2
4135,U0056,M,22,0,2,Cat3_5,3,Text,2,Neg,2
4255,U0056,M,22,0,2,Cat3_6,3,Image,2,Neg,2
4375,U0056,M,22,0,2,Cat3_7,3,Image,2,Neg,2
4495,U0056,M,22,0,2,Cat3_8,3,Image,3,Neg,2
4615,U0056,M,22,0,2,Cat3_9,3,Image,2,Neg,2
4735,U0056,M,22,0,2,Cat3_10,3,Image,2,Neg,2
4855,U0056,M,22,0,2,Cat3_11,3,Rich Media,2,Neg,2
4975,U0056,M,22,0,2,Cat3_12,3,Rich Media,2,Neg,2
5095,U0056,M,22,0,2,Cat3_13,3,Rich Media,2,Neg,2
5215,U0056,M,22,0,2,Cat3_14,3,Rich Media,2,Neg,2
5335,U0056,M,22,0,2,Cat3_15,3,Rich Media,2,Neg,2
5455,U0056,M,22,0,2,Cat4_1,4,Text,2,Neg,2
5575,U0056,M,22,0,2,Cat4_2,4,Text,3,Neg,2
5695,U0056,M,22,0,2,Cat4_3,4,Text,3,Neg,2
5815,U0056,M,22,0,2,Cat4_4,4,Text,2,Neg,2
5935,U0056,M,22,0,2,Cat4_5,4,Text,3,Neg,2
6055,U0056,M,22,0,2,Cat4_6,4,Image,5,Pos,2
6175,U0056,M,22,0,2,Cat4_7,4,Image,2,Neg,2
6295,U0056,M,22,0,2,Cat4_8,4,Image,5,Pos,2
6415,U0056,M,22,0,2,Cat4_9,4,Image,4,Pos,2
6535,U0056,M,22,0,2,Cat4_10,4,Image,3,Neg,2
6655,U0056,M,22,0,2,Cat4_11,4,Rich Media,2,Neg,2
6775,U0056,M,22,0,2,Cat4_12,4,Rich Media,1,Neg,2
6895,U0056,M,22,0,2,Cat4_13,4,Rich Media,1,Neg,2
7015,U0056,M,22,0,2,Cat4_14,4,Rich Media,3,Neg,2
7135,U0056,M,22,0,2,Cat4_15,4,Rich Media,2,Neg,2
7255,U0056,M,22,0,2,Cat5_1,5,Text,3,Neg,2
7375,U0056,M,22,0,2,Cat5_2,5,Text,4,Pos,2
7495,U0056,M,22,0,2,Cat5_3,5,Text,4,Pos,2
7615,U0056,M,22,0,2,Cat5_4,5,Text,3,Neg,2
7735,U0056,M,22,0,2,Cat5_5,5,Text,4,Pos,2
7855,U0056,M,22,0,2,Cat5_6,5,Image,4,Pos,2
7975,U0056,M,22,0,2,Cat5_7,5,Image,3,Neg,2
8095,U0056,M,22,0,2,Cat5_8,5,Image,3,Neg,2
8215,U0056,M,22,0,2,Cat5_9,5,Image,2,Neg,2
8335,U0056,M,22,0,2,Cat5_10,5,Image,3,Neg,2
8455,U0056,M,22,0,2,Cat5_11,5,Rich Media,4,Pos,2
8575,U0056,M,22,0,2,Cat5_12,5,Rich Media,4,Pos,2
8695,U0056,M,22,0,2,Cat5_13,5,Rich Media,3,Neg,2
8815,U0056,M,22,0,2,Cat5_14,5,Rich Media,4,Pos,2
8935,U0056,M,22,0,2,Cat5_15,5,Rich Media,2,Neg,2
9055,U0056,M,22,0,2,Cat6_1,6,Text,3,Neg,2
9175,U0056,M,22,0,2,Cat6_2,6,Text,3,Neg,2
9295,U0056,M,22,0,2,Cat6_3,6,Text,3,Neg,2
9415,U0056,M,22,0,2,Cat6_4,6,Text,3,Neg,2
9535,U0056,M,22,0,2,Cat6_5,6,Text,3,Neg,2
9655,U0056,M,22,0,2,Cat6_6,6,Image,2,Neg,2
9775,U0056,M,22,0,2,Cat6_7,6,Image,4,Pos,2
9895,U0056,M,22,0,2,Cat6_8,6,Image,3,Neg,2
10015,U0056,M,22,0,2,Cat6_9,6,Image,3,Neg,2
10135,U0056,M,22,0,2,Cat6_10,6,Image,4,Pos,2
10255,U0056,M,22,0,2,Cat6_11,6,Rich Media,4,Pos,2
10375,U0056,M,22,0,2,Cat6_12,6,Rich Media,4,Pos,2
10495,U0056,M,22,0,2,Cat6_13,6,Rich Media,5,Pos,2
10615,U0056,M,22,0,2,Cat6_14,6,Rich Media,5,Pos,2
10735,U0056,M,22,0,2,Cat6_15,6,Rich Media,4,Pos,2
10855,U0056,M,22,0,2,Cat7_1,7,Text,3,Neg,2
10975,U0056,M,22,0,2,Cat7_2,7,Text,4,Pos,2
11095,U0056,M,22,0,2,Cat7_3,7,Text,3,Neg,2
11215,U0056,M,22,0,2,Cat7_4,7,Text,3,Neg,2
11335,U0056,M,22,0,2,Cat7_5,7,Text,4,Pos,2
11455,U0056,M,22,0,2,Cat7_6,7,Image,3,Neg,2
11575,U0056,M,22,0,2,Cat7_7,7,Image,5,Pos,2
11695,U0056,M,22,0,2,Cat7_8,7,Image,2,Neg,2
11815,U0056,M,22,0,2,Cat7_9,7,Image,3,Neg,2
11935,U0056,M,22,0,2,Cat7_10,7,Image,4,Pos,2
12055,U0056,M,22,0,2,Cat7_11,7,Rich Media,4,Pos,2
12175,U0056,M,22,0,2,Cat7_12,7,Rich Media,3,Neg,2
12295,U0056,M,22,0,2,Cat7_13,7,Rich Media,3,Neg,2
12415,U0056,M,22,0,2,Cat7_14,7,Rich Media,3,Neg,2
12535,U0056,M,22,0,2,Cat7_15,7,Rich Media,5,Pos,2
12655,U0056,M,22,0,2,Cat8_1,8,Text,5,Pos,2
12775,U0056,M,22,0,2,Cat8_2,8,Text,4,Pos,2
12895,U0056,M,22,0,2,Cat8_3,8,Text,3,Neg,2
13015,U0056,M,22,0,2,Cat8_4,8,Text,3,Neg,2
13135,U0056,M,22,0,2,Cat8_5,8,Text,2,Neg,2
13255,U0056,M,22,0,2,Cat8_6,8,Image,2,Neg,2
13375,U0056,M,22,0,2,Cat8_7,8,Image,3,Neg,2
13495,U0056,M,22,0,2,Cat8_8,8,Image,3,Neg,2
13615,U0056,M,22,0,2,Cat8_9,8,Image,2,Neg,2
13735,U0056,M,22,0,2,Cat8_10,8,Image,3,Neg,2
13855,U0056,M,22,0,2,Cat8_11,8,Rich Media,2,Neg,2
13975,U0056,M,22,0,2,Cat8_12,8,Rich Media,2,Neg,2
14095,U0056,M,22,0,2,Cat8_13,8,Rich Media,2,Neg,2
14215,U0056,M,22,0,2,Cat8_14,8,Rich Media,3,Neg,2
14335,U0056,M,22,0,2,Cat8_15,8,Rich Media,3,Neg,2
14455,U0056,M,22,0,2,Cat9_1,9,Text,4,Pos,2
14575,U0056,M,22,0,2,Cat9_2,9,Text,2,Neg,2
14695,U0056,M,22,0,2,Cat9_3,9,Text,3,Neg,2
14815,U0056,M,22,0,2,Cat9_4,9,Text,3,Neg,2
14935,U0056,M,22,0,2,Cat9_5,9,Text,3,Neg,2
15055,U0056,M,22,0,2,Cat9_6,9,Image,4,Pos,2
15175,U0056,M,22,0,2,Cat9_7,9,Image,2,Neg,2
15295,U0056,M,22,0,2,Cat9_8,9,Image,3,Neg,2
15415,U0056,M,22,0,2,Cat9_9,9,Image,2,Neg,2
15535,U0056,M,22,0,2,Cat9_10,9,Image,2,Neg,2
15655,U0056,M,22,0,2,Cat9_11,9,Rich Media,2,Neg,2
15775,U0056,M,22,0,2,Cat9_12,9,Rich Media,2,Neg,2
15895,U0056,M,22,0,2,Cat9_13,9,Rich Media,3,Neg,2
16015,U0056,M,22,0,2,Cat9_14,9,Rich Media,3,Neg,2
16135,U0056,M,22,0,2,Cat9_15,9,Rich Media,2,Neg,2
16255,U0056,M,22,0,2,Cat10_1,10,Text,4,Pos,2
16375,U0056,M,22,0,2,Cat10_2,10,Text,2,Neg,2
16495,U0056,M,22,0,2,Cat10_3,10,Text,4,Pos,2
16615,U0056,M,22,0,2,Cat10_4,10,Text,4,Pos,2
16735,U0056,M,22,0,2,Cat10_5,10,Text,5,Pos,2
16855,U0056,M,22,0,2,Cat10_6,10,Image,4,Pos,2
16975,U0056,M,22,0,2,Cat10_7,10,Image,2,Neg,2
17095,U0056,M,22,0,2,Cat10_8,10,Image,3,Neg,2
17215,U0056,M,22,0,2,Cat10_9,10,Image,2,Neg,2
17335,U0056,M,22,0,2,Cat10_10,10,Image,4,Pos,2
17455,U0056,M,22,0,2,Cat10_11,10,Rich Media,4,Pos,2
17575,U0056,M,22,0,2,Cat10_12,10,Rich Media,4,Pos,2
17695,U0056,M,22,0,2,Cat10_13,10,Rich Media,4,Pos,2
17815,U0056,M,22,0,2,Cat10_14,10,Rich Media,4,Pos,2
17935,U0056,M,22,0,2,Cat10_15,10,Rich Media,4,Pos,2
18055,U0056,M,22,0,2,Cat11_1,11,Text,2,Neg,2
18175,U0056,M,22,0,2,Cat11_2,11,Text,2,Neg,2
18295,U0056,M,22,0,2,Cat11_3,11,Text,2,Neg,2
18415,U0056,M,22,0,2,Cat11_4,11,Text,2,Neg,2
18535,U0056,M,22,0,2,Cat11_5,11,Text,2,Neg,2
18655,U0056,M,22,0,2,Cat11_6,11,Image,2,Neg,2
18775,U0056,M,22,0,2,Cat11_7,11,Image,4,Pos,2
18895,U0056,M,22,0,2,Cat11_8,11,Image,3,Neg,2
19015,U0056,M,22,0,2,Cat11_9,11,Image,3,Neg,2
19135,U0056,M,22,0,2,Cat11_10,11,Image,3,Neg,2
19255,U0056,M,22,0,2,Cat11_11,11,Rich Media,2,Neg,2
19375,U0056,M,22,0,2,Cat11_12,11,Rich Media,2,Neg,2
19495,U0056,M,22,0,2,Cat11_13,11,Rich Media,3,Neg,2
19615,U0056,M,22,0,2,Cat11_14,11,Rich Media,2,Neg,2
19735,U0056,M,22,0,2,Cat11_15,11,Rich Media,3,Neg,2
19855,U0056,M,22,0,2,Cat12_1,12,Text,2,Neg,2
19975,U0056,M,22,0,2,Cat12_2,12,Text,2,Neg,2
20095,U0056,M,22,0,2,Cat12_3,12,Text,3,Neg,2
20215,U0056,M,22,0,2,Cat12_4,12,Text,2,Neg,2
20335,U0056,M,22,0,2,Cat12_5,12,Text,2,Neg,2
20455,U0056,M,22,0,2,Cat12_6,12,Image,1,Neg,2
20575,U0056,M,22,0,2,Cat12_7,12,Image,1,Neg,2
20695,U0056,M,22,0,2,Cat12_8,12,Image,2,Neg,2
20815,U0056,M,22,0,2,Cat12_9,12,Image,3,Neg,2
20935,U0056,M,22,0,2,Cat12_10,12,Image,2,Neg,2
21055,U0056,M,22,0,2,Cat12_11,12,Rich Media,1,Neg,2
21175,U0056,M,22,0,2,Cat12_12,12,Rich Media,1,Neg,2
21295,U0056,M,22,0,2,Cat12_13,12,Rich Media,3,Neg,2
21415,U0056,M,22,0,2,Cat12_14,12,Rich Media,2,Neg,2
21535,U0056,M,22,0,2,Cat12_15,12,Rich Media,3,Neg,2
21655,U0056,M,22,0,2,Cat13_1,13,Text,5,Pos,2
21775,U0056,M,22,0,2,Cat13_2,13,Text,3,Neg,2
21895,U0056,M,22,0,2,Cat13_3,13,Text,2,Neg,2
22015,U0056,M,22,0,2,Cat13_4,13,Text,3,Neg,2
22135,U0056,M,22,0,2,Cat13_5,13,Text,4,Pos,2
22255,U0056,M,22,0,2,Cat13_6,13,Image,2,Neg,2
22375,U0056,M,22,0,2,Cat13_7,13,Image,3,Neg,2
22495,U0056,M,22,0,2,Cat13_8,13,Image,3,Neg,2
22615,U0056,M,22,0,2,Cat13_9,13,Image,3,Neg,2
22735,U0056,M,22,0,2,Cat13_10,13,Image,2,Neg,2
22855,U0056,M,22,0,2,Cat13_11,13,Rich Media,2,Neg,2
22975,U0056,M,22,0,2,Cat13_12,13,Rich Media,3,Neg,2
23095,U0056,M,22,0,2,Cat13_13,13,Rich Media,4,Pos,2
23215,U0056,M,22,0,2,Cat13_14,13,Rich Media,4,Pos,2
23335,U0056,M,22,0,2,Cat13_15,13,Rich Media,4,Pos,2
23455,U0056,M,22,0,2,Cat14_1,14,Text,4,Pos,2
23575,U0056,M,22,0,2,Cat14_2,14,Text,2,Neg,2
23695,U0056,M,22,0,2,Cat14_3,14,Text,3,Neg,2
23815,U0056,M,22,0,2,Cat14_4,14,Text,2,Neg,2
23935,U0056,M,22,0,2,Cat14_5,14,Text,3,Neg,2
24055,U0056,M,22,0,2,Cat14_6,14,Image,2,Neg,2
24175,U0056,M,22,0,2,Cat14_7,14,Image,2,Neg,2
24295,U0056,M,22,0,2,Cat14_8,14,Image,2,Neg,2
24415,U0056,M,22,0,2,Cat14_9,14,Image,2,Neg,2
24535,U0056,M,22,0,2,Cat14_10,14,Image,2,Neg,2
24655,U0056,M,22,0,2,Cat14_11,14,Rich Media,2,Neg,2
24775,U0056,M,22,0,2,Cat14_12,14,Rich Media,2,Neg,2
24895,U0056,M,22,0,2,Cat14_13,14,Rich Media,1,Neg,2
25015,U0056,M,22,0,2,Cat14_14,14,Rich Media,1,Neg,2
25135,U0056,M,22,0,2,Cat14_15,14,Rich Media,3,Neg,2
25255,U0056,M,22,0,2,Cat15_1,15,Text,3,Neg,2
25375,U0056,M,22,0,2,Cat15_2,15,Text,4,Pos,2
25495,U0056,M,22,0,2,Cat15_3,15,Text,4,Pos,2
25615,U0056,M,22,0,2,Cat15_4,15,Text,4,Pos,2
25735,U0056,M,22,0,2,Cat15_5,15,Text,5,Pos,2
25855,U0056,M,22,0,2,Cat15_6,15,Image,3,Neg,2
25975,U0056,M,22,0,2,Cat15_7,15,Image,5,Pos,2
26095,U0056,M,22,0,2,Cat15_8,15,Image,3,Neg,2
26215,U0056,M,22,0,2,Cat15_9,15,Image,2,Neg,2
26335,U0056,M,22,0,2,Cat15_10,15,Image,4,Pos,2
26455,U0056,M,22,0,2,Cat15_11,15,Rich Media,3,Neg,2
26575,U0056,M,22,0,2,Cat15_12,15,Rich Media,2,Neg,2
26695,U0056,M,22,0,2,Cat15_13,15,Rich Media,4,Pos,2
26815,U0056,M,22,0,2,Cat15_14,15,Rich Media,3,Neg,2
26935,U0056,M,22,0,2,Cat15_15,15,Rich Media,3,Neg,2
27055,U0056,M,22,0,2,Cat16_1,16,Text,3,Neg,2
27175,U0056,M,22,0,2,Cat16_2,16,Text,3,Neg,2
27295,U0056,M,22,0,2,Cat16_3,16,Text,3,Neg,2
27415,U0056,M,22,0,2,Cat16_4,16,Text,2,Neg,2
27535,U0056,M,22,0,2,Cat16_5,16,Text,3,Neg,2
27655,U0056,M,22,0,2,Cat16_6,16,Image,4,Pos,2
27775,U0056,M,22,0,2,Cat16_7,16,Image,2,Neg,2
27895,U0056,M,22,0,2,Cat16_8,16,Image,3,Neg,2
28015,U0056,M,22,0,2,Cat16_9,16,Image,2,Neg,2
28135,U0056,M,22,0,2,Cat16_10,16,Image,1,Neg,2
28255,U0056,M,22,0,2,Cat16_11,16,Rich Media,2,Neg,2
28375,U0056,M,22,0,2,Cat16_12,16,Rich Media,2,Neg,2
28495,U0056,M,22,0,2,Cat16_13,16,Rich Media,2,Neg,2
28615,U0056,M,22,0,2,Cat16_14,16,Rich Media,2,Neg,2
28735,U0056,M,22,0,2,Cat16_15,16,Rich Media,2,Neg,2
28855,U0056,M,22,0,2,Cat17_1,17,Text,4,Pos,2
28975,U0056,M,22,0,2,Cat17_2,17,Text,3,Neg,2
29095,U0056,M,22,0,2,Cat17_3,17,Text,5,Pos,2
29215,U0056,M,22,0,2,Cat17_4,17,Text,2,Neg,2
29335,U0056,M,22,0,2,Cat17_5,17,Text,3,Neg,2
29455,U0056,M,22,0,2,Cat17_6,17,Image,2,Neg,2
29575,U0056,M,22,0,2,Cat17_7,17,Image,5,Pos,2
29695,U0056,M,22,0,2,Cat17_8,17,Image,2,Neg,2
29815,U0056,M,22,0,2,Cat17_9,17,Image,3,Neg,2
29935,U0056,M,22,0,2,Cat17_10,17,Image,3,Neg,2
30055,U0056,M,22,0,2,Cat17_11,17,Rich Media,4,Pos,2
30175,U0056,M,22,0,2,Cat17_12,17,Rich Media,2,Neg,2
30295,U0056,M,22,0,2,Cat17_13,17,Rich Media,3,Neg,2
30415,U0056,M,22,0,2,Cat17_14,17,Rich Media,2,Neg,2
30535,U0056,M,22,0,2,Cat17_15,17,Rich Media,2,Neg,2
30655,U0056,M,22,0,2,Cat18_1,18,Text,3,Neg,2
30775,U0056,M,22,0,2,Cat18_2,18,Text,3,Neg,2
30895,U0056,M,22,0,2,Cat18_3,18,Text,2,Neg,2
31015,U0056,M,22,0,2,Cat18_4,18,Text,3,Neg,2
31135,U0056,M,22,0,2,Cat18_5,18,Text,4,Pos,2
31255,U0056,M,22,0,2,Cat18_6,18,Image,3,Neg,2
31375,U0056,M,22,0,2,Cat18_7,18,Image,2,Neg,2
31495,U0056,M,22,0,2,Cat18_8,18,Image,4,Pos,2
31615,U0056,M,22,0,2,Cat18_9,18,Image,4,Pos,2
31735,U0056,M,22,0,2,Cat18_10,18,Image,4,Pos,2
31855,U0056,M,22,0,2,Cat18_11,18,Rich Media,3,Neg,2
31975,U0056,M,22,0,2,Cat18_12,18,Rich Media,4,Pos,2
32095,U0056,M,22,0,2,Cat18_13,18,Rich Media,3,Neg,2
32215,U0056,M,22,0,2,Cat18_14,18,Rich Media,4,Pos,2
32335,U0056,M,22,0,2,Cat18_15,18,Rich Media,3,Neg,2
32455,U0056,M,22,0,2,Cat19_1,19,Text,2,Neg,2
32575,U0056,M,22,0,2,Cat19_2,19,Text,2,Neg,2
32695,U0056,M,22,0,2,Cat19_3,19,Text,2,Neg,2
32815,U0056,M,22,0,2,Cat19_4,19,Text,3,Neg,2
32935,U0056,M,22,0,2,Cat19_5,19,Text,2,Neg,2
33055,U0056,M,22,0,2,Cat19_6,19,Image,2,Neg,2
33175,U0056,M,22,0,2,Cat19_7,19,Image,2,Neg,2
33295,U0056,M,22,0,2,Cat19_8,19,Image,4,Pos,2
33415,U0056,M,22,0,2,Cat19_9,19,Image,3,Neg,2
33535,U0056,M,22,0,2,Cat19_10,19,Image,2,Neg,2
33655,U0056,M,22,0,2,Cat19_11,19,Rich Media,2,Neg,2
33775,U0056,M,22,0,2,Cat19_12,19,Rich Media,2,Neg,2
33895,U0056,M,22,0,2,Cat19_13,19,Rich Media,2,Neg,2
34015,U0056,M,22,0,2,Cat19_14,19,Rich Media,2,Neg,2
34135,U0056,M,22,0,2,Cat19_15,19,Rich Media,2,Neg,2
34255,U0056,M,22,0,2,Cat20_1,20,Text,5,Pos,2
34375,U0056,M,22,0,2,Cat20_2,20,Text,4,Pos,2
34495,U0056,M,22,0,2,Cat20_3,20,Text,2,Neg,2
34615,U0056,M,22,0,2,Cat20_4,20,Text,1,Neg,2
34735,U0056,M,22,0,2,Cat20_5,20,Text,4,Pos,2
34855,U0056,M,22,0,2,Cat20_6,20,Image,2,Neg,2
34975,U0056,M,22,0,2,Cat20_7,20,Image,2,Neg,2
35095,U0056,M,22,0,2,Cat20_8,20,Image,2,Neg,2
35215,U0056,M,22,0,2,Cat20_9,20,Image,1,Neg,2
35335,U0056,M,22,0,2,Cat20_10,20,Image,2,Neg,2
35455,U0056,M,22,0,2,Cat20_11,20,Rich Media,3,Neg,2
35575,U0056,M,22,0,2,Cat20_12,20,Rich Media,3,Neg,2
35695,U0056,M,22,0,2,Cat20_13,20,Rich Media,3,Neg,2
35815,U0056,M,22,0,2,Cat20_14,20,Rich Media,3,Neg,2
35935,U0056,M,22,0,2,Cat20_15,20,Rich Media,1,Neg,2
56,U0057,M,25,0,1,Cat1_1,1,Text,1,Neg,1
176,U0057,M,25,0,1,Cat1_2,1,Text,1,Neg,1
296,U0057,M,25,0,1,Cat1_3,1,Text,1,Neg,1
416,U0057,M,25,0,1,Cat1_4,1,Text,1,Neg,1
536,U0057,M,25,0,1,Cat1_5,1,Text,1,Neg,1
656,U0057,M,25,0,1,Cat1_6,1,Image,1,Neg,1
776,U0057,M,25,0,1,Cat1_7,1,Image,1,Neg,1
896,U0057,M,25,0,1,Cat1_8,1,Image,1,Neg,1
1016,U0057,M,25,0,1,Cat1_9,1,Image,1,Neg,1
1136,U0057,M,25,0,1,Cat1_10,1,Image,1,Neg,1
1256,U0057,M,25,0,1,Cat1_11,1,Rich Media,1,Neg,1
1376,U0057,M,25,0,1,Cat1_12,1,Rich Media,1,Neg,1
1496,U0057,M,25,0,1,Cat1_13,1,Rich Media,1,Neg,1
1616,U0057,M,25,0,1,Cat1_14,1,Rich Media,1,Neg,1
1736,U0057,M,25,0,1,Cat1_15,1,Rich Media,1,Neg,1
1856,U0057,M,25,0,1,Cat2_1,2,Text,1,Neg,1
1976,U0057,M,25,0,1,Cat2_2,2,Text,1,Neg,1
2096,U0057,M,25,0,1,Cat2_3,2,Text,1,Neg,1
2216,U0057,M,25,0,1,Cat2_4,2,Text,1,Neg,1
2336,U0057,M,25,0,1,Cat2_5,2,Text,1,Neg,1
2456,U0057,M,25,0,1,Cat2_6,2,Image,1,Neg,1
2576,U0057,M,25,0,1,Cat2_7,2,Image,1,Neg,1
2696,U0057,M,25,0,1,Cat2_8,2,Image,1,Neg,1
2816,U0057,M,25,0,1,Cat2_9,2,Image,1,Neg,1
2936,U0057,M,25,0,1,Cat2_10,2,Image,1,Neg,1
3056,U0057,M,25,0,1,Cat2_11,2,Rich Media,1,Neg,1
3176,U0057,M,25,0,1,Cat2_12,2,Rich Media,1,Neg,1
3296,U0057,M,25,0,1,Cat2_13,2,Rich Media,1,Neg,1
3416,U0057,M,25,0,1,Cat2_14,2,Rich Media,1,Neg,1
3536,U0057,M,25,0,1,Cat2_15,2,Rich Media,1,Neg,1
3656,U0057,M,25,0,1,Cat3_1,3,Text,1,Neg,1
3776,U0057,M,25,0,1,Cat3_2,3,Text,1,Neg,1
3896,U0057,M,25,0,1,Cat3_3,3,Text,1,Neg,1
4016,U0057,M,25,0,1,Cat3_4,3,Text,1,Neg,1
4136,U0057,M,25,0,1,Cat3_5,3,Text,1,Neg,1
4256,U0057,M,25,0,1,Cat3_6,3,Image,1,Neg,1
4376,U0057,M,25,0,1,Cat3_7,3,Image,1,Neg,1
4496,U0057,M,25,0,1,Cat3_8,3,Image,1,Neg,1
4616,U0057,M,25,0,1,Cat3_9,3,Image,1,Neg,1
4736,U0057,M,25,0,1,Cat3_10,3,Image,1,Neg,1
4856,U0057,M,25,0,1,Cat3_11,3,Rich Media,1,Neg,1
4976,U0057,M,25,0,1,Cat3_12,3,Rich Media,1,Neg,1
5096,U0057,M,25,0,1,Cat3_13,3,Rich Media,1,Neg,1
5216,U0057,M,25,0,1,Cat3_14,3,Rich Media,1,Neg,1
5336,U0057,M,25,0,1,Cat3_15,3,Rich Media,1,Neg,1
5456,U0057,M,25,0,1,Cat4_1,4,Text,1,Neg,1
5576,U0057,M,25,0,1,Cat4_2,4,Text,1,Neg,1
5696,U0057,M,25,0,1,Cat4_3,4,Text,1,Neg,1
5816,U0057,M,25,0,1,Cat4_4,4,Text,1,Neg,1
5936,U0057,M,25,0,1,Cat4_5,4,Text,1,Neg,1
6056,U0057,M,25,0,1,Cat4_6,4,Image,1,Neg,1
6176,U0057,M,25,0,1,Cat4_7,4,Image,1,Neg,1
6296,U0057,M,25,0,1,Cat4_8,4,Image,1,Neg,1
6416,U0057,M,25,0,1,Cat4_9,4,Image,1,Neg,1
6536,U0057,M,25,0,1,Cat4_10,4,Image,2,Neg,1
6656,U0057,M,25,0,1,Cat4_11,4,Rich Media,1,Neg,1
6776,U0057,M,25,0,1,Cat4_12,4,Rich Media,1,Neg,1
6896,U0057,M,25,0,1,Cat4_13,4,Rich Media,1,Neg,1
7016,U0057,M,25,0,1,Cat4_14,4,Rich Media,1,Neg,1
7136,U0057,M,25,0,1,Cat4_15,4,Rich Media,1,Neg,1
7256,U0057,M,25,0,1,Cat5_1,5,Text,2,Neg,1
7376,U0057,M,25,0,1,Cat5_2,5,Text,3,Neg,1
7496,U0057,M,25,0,1,Cat5_3,5,Text,1,Neg,1
7616,U0057,M,25,0,1,Cat5_4,5,Text,1,Neg,1
7736,U0057,M,25,0,1,Cat5_5,5,Text,3,Neg,1
7856,U0057,M,25,0,1,Cat5_6,5,Image,3,Neg,1
7976,U0057,M,25,0,1,Cat5_7,5,Image,2,Neg,1
8096,U0057,M,25,0,1,Cat5_8,5,Image,2,Neg,1
8216,U0057,M,25,0,1,Cat5_9,5,Image,1,Neg,1
8336,U0057,M,25,0,1,Cat5_10,5,Image,2,Neg,1
8456,U0057,M,25,0,1,Cat5_11,5,Rich Media,1,Neg,1
8576,U0057,M,25,0,1,Cat5_12,5,Rich Media,1,Neg,1
8696,U0057,M,25,0,1,Cat5_13,5,Rich Media,1,Neg,1
8816,U0057,M,25,0,1,Cat5_14,5,Rich Media,1,Neg,1
8936,U0057,M,25,0,1,Cat5_15,5,Rich Media,1,Neg,1
9056,U0057,M,25,0,1,Cat6_1,6,Text,1,Neg,1
9176,U0057,M,25,0,1,Cat6_2,6,Text,1,Neg,1
9296,U0057,M,25,0,1,Cat6_3,6,Text,1,Neg,1
9416,U0057,M,25,0,1,Cat6_4,6,Text,1,Neg,1
9536,U0057,M,25,0,1,Cat6_5,6,Text,1,Neg,1
